date, pm25, pm10, o3, no2, so2, co
2021/6/4, 34, , , , , 
2021/6/7, 15, 8, 13, 3, , 
2021/6/8, 29, 3, 27, 7, 1, 
2021/6/9, 11, 6, 17, 7, , 
2021/6/10, 22, , , , , 
2021/6/14, 32, 11, 44, 22, 80, 
2021/6/15, 21, 10, 26, 12, 1, 
2021/6/16, 28, 6, 39, 14, 1, 
2021/6/17, 19, 6, 25, 13, 1, 
2021/6/18, 19, 5, 24, 9, 1, 
2021/6/19, 13, 5, 29, 3, 1, 
2021/6/20, 13, 16, 25, 5, 1, 
2021/6/21, 20, 16, 30, 15, 2, 
2021/6/22, 15, 10, 32, 10, 1, 
2021/6/23, 18, 8, 32, 5, 1, 
2021/6/24, 13, 11, 28, 12, 1, 
2021/6/25, 19, 10, 33, 3, 1, 
2021/6/26, 27, 11, 30, 2, 1, 
2021/6/27, 26, 15, 23, 13, 1, 
2021/6/28, 35, 16, 21, 11, 1, 
2021/6/29, 32, 18, 16, 9, 1, 
2021/6/30, 37, 14, 18, 7, 1, 
2021/1/4, 23, 8, 17, 10, 1, 
2021/1/5, 34, 7, 16, 10, 1, 
2021/1/6, 28, 6, 24, 8, , 
2021/1/7, 25, 5, 28, 7, 1, 
2021/1/8, 23, 3, 27, 5, 1, 
2021/1/9, 14, 4, 14, 7, 1, 
2021/1/10, 20, 7, 14, 15, 1, 
2021/1/11, 29, 8, 21, 11, 1, 
2021/1/12, 34, 10, 16, 16, 2, 
2021/1/13, 41, 14, 16, 19, 2, 
2021/1/14, 53, 5, 25, 8, 1, 
2021/1/15, 22, 7, 29, 9, 1, 
2021/1/16, 25, 6, 26, 4, , 
2021/1/17, 27, 7, 16, 16, 2, 
2021/1/18, 28, 10, 9, 17, 1, 
2021/1/19, 41, 17, 10, 19, 1, 
2021/1/20, 61, 4, 29, 3, 1, 
2021/1/21, 13, 8, 33, 1, , 
2021/1/22, 13, , , , , 
2021/1/24, 52, 38, 19, 6, 1, 
2021/1/25, 99, 52, 14, 14, 2, 
2021/1/26, 139, 51, 10, 14, 4, 
2021/1/27, 130, 16, 11, 6, 1, 
2021/1/28, 46, 12, 18, 6, 3, 
2021/1/29, 24, 15, 35, 1, 1, 
2021/1/30, 24, 6, 32, , , 
2021/1/31, 14, 6, 28, 1, 1, 
2021/2/1, 14, 4, 23, 3, 1, 
2021/2/2, 14, 8, 17, 8, 2, 
2021/2/3, 28, 18, 22, 9, 2, 
2021/2/4, 62, 16, 29, 5, , 
2021/2/5, 58, 27, 28, 2, 1, 
2021/2/6, 52, 7, 30, , , 
2021/2/7, 14, 16, 34, 2, 1, 
2021/2/8, 20, 5, 32, 4, 1, 
2021/2/9, 13, 7, 35, 3, , 
2021/2/10, 14, 5, 22, 6, 2, 
2021/2/11, 15, 5, 31, 3, 1, 
2021/2/12, 16, 7, 31, 3, 1, 
2021/2/13, 23, 7, 32, 2, 1, 
2021/2/14, 28, 5, 27, 6, 1, 
2021/2/15, 22, 11, 16, 17, 2, 
2021/2/16, 41, 20, 35, 11, 1, 
2021/2/17, 71, 26, 30, 11, 1, 
2021/2/18, 85, 28, 43, 11, 1, 
2021/2/19, 88, 19, 39, 4, , 
2021/2/20, 67, 12, 40, 1, 1, 
2021/2/21, 50, 3, 25, 4, 1, 
2021/2/22, 12, 6, 28, 7, 1, 
2021/2/23, 24, 11, 18, 11, 1, 
2021/2/24, 46, 16, 22, 16, 1, 
2021/2/25, 59, 16, 22, 13, 1, 
2021/2/26, 60, 18, 34, 5, 1, 
2021/2/27, 65, 16, 33, 2, 1, 
2021/2/28, 56, 12, 33, 4, 1, 
2021/3/1, 49, 15, 32, 5, 1, 
2021/3/2, 57, 19, 29, 5, , 
2021/3/3, 65, 20, 35, 11, 1, 
2021/3/4, 68, 20, 25, 14, 1, 
2021/3/5, 68, 18, 37, 5, 1, 
2021/3/6, 64, 13, 28, 2, 1, 
2021/3/7, 52, 7, 21, 2, 1, 
2021/3/8, 31, 8, 27, 16, 1, 
2021/3/9, 30, 12, 24, 14, 1, 
2021/3/10, 51, 18, 32, 17, 2, 
2021/3/11, 57, 9, 36, 6, 1, 
2021/3/12, 31, 8, 33, 8, 1, 
2021/3/13, 33, 4, 35, 6, 1, 
2021/3/14, 15, 5, 32, 14, 2, 
2021/3/15, 19, 10, 31, 18, 1, 
2021/3/16, 38, 12, 31, 18, 1, 
2021/3/17, 42, 5, 29, 10, 1, 
2021/3/18, 21, 4, 33, 4, 1, 
2021/3/19, 19, 5, 40, 5, , 
2021/3/20, 20, 5, 39, 5, , 
2021/3/21, 22, 6, 28, 12, 1, 
2021/3/22, 20, 11, 30, 15, 1, 
2021/3/23, 43, 17, 44, 19, , 
2021/3/24, 63, 22, 57, 17, 2, 
2021/3/25, 74, 26, 13, 13, 1, 
2021/3/26, 83, , , , , 
2021/3/29, 39, 9, 20, 13, 1, 
2021/3/30, 34, 16, 35, 22, 2, 
2021/3/31, 54, 13, 46, 17, 1, 
2020/10/1, 35, 14, 31, 3, 1, 
2020/10/2, 30, 1, 33, 2, 1, 
2020/10/3, 11, 3, 34, 1, 1, 
2020/10/4, 14, 2, 22, 10, 2, 
2020/10/5, 16, 3, 24, 14, 1, 
2020/10/6, 22, 3, 21, 15, 1, 
2020/10/7, 21, 6, 21, 12, 1, 
2020/10/8, 23, 7, 28, 4, 1, 
2020/10/9, 24, 9, 29, 5, , 
2020/10/10, 26, 3, 35, 2, , 
2020/10/11, 12, 2, 37, 5, 1, 
2020/10/12, 10, 4, 31, 10, 1, 
2020/10/13, 15, 8, 14, 15, 1, 
2020/10/14, 28, 2, 28, 4, , 
2020/10/15, 11, 8, 31, 11, 2, 
2020/10/16, 23, 9, 32, 9, 1, 
2020/10/17, 32, 6, 39, 6, 1, 
2020/10/18, 25, 8, 26, 13, 1, 
2020/10/19, 25, 11, 33, 12, 2, 
2020/10/20, 35, 16, 19, 18, 2, 
2020/10/21, 48, 16, 5, 19, 2, 
2020/10/22, 58, 6, 26, 6, 1, 
2020/10/23, 17, 4, 27, 2, , 
2020/10/24, 18, 5, 32, , 1, 
2020/10/25, 22, 4, 26, 3, 1, 
2020/10/26, 12, 5, 25, 6, 2, 
2020/10/27, 17, 7, 13, 14, 1, 
2020/10/28, 26, 11, 12, 16, 1, 
2020/10/29, 38, 14, 19, 15, 1, 
2020/10/30, 51, 12, 26, 10, 1, 
2020/10/31, 55, 9, 25, 8, 1, 
2020/11/1, 46, 14, 22, 13, 3, 
2020/11/2, 53, 21, 24, 11, 1, 
2020/11/3, 54, 2, 30, 3, 1, 
2020/11/4, 11, 5, 27, 3, 1, 
2020/11/5, 20, 17, 30, 2, 1, 
2020/11/6, 34, 9, 30, 8, 1, 
2020/11/7, 17, 5, 11, 12, 1, 
2020/11/8, 24, 9, 10, 13, 1, 
2020/11/9, 28, 12, 11, 14, 2, 
2020/11/10, 29, 22, 16, 15, 1, 
2020/11/11, 43, 22, 10, 15, 1, 
2020/11/12, 43, 26, 9, 16, 1, 
2020/11/13, 43, 39, 11, 11, 1, 
2020/11/14, 63, 16, 17, 3, 1, 
2020/11/15, 30, 11, 11, 10, 2, 
2020/11/16, 17, 22, 14, 12, 1, 
2020/11/17, 26, 33, 12, 14, 1, 
2020/11/18, 55, 32, 17, 14, 2, 
2020/11/19, 56, 17, 12, 17, 1, 
2020/11/20, 27, 15, 19, 10, 1, 
2020/11/21, 23, 17, 24, 8, 1, 
2020/11/22, 28, 19, 18, 15, 2, 
2020/11/23, 33, 31, 13, 16, 1, 
2020/11/24, 53, 35, 11, 17, 2, 
2020/11/25, 57, 21, 25, 8, 1, 
2020/11/26, 32, 9, 33, 8, 1, 
2020/11/27, 14, , 20, 10, 1, 
2020/11/28, 18, , 16, 9, 1, 
2020/11/29, 23, 11, 7, 16, 3, 
2020/11/30, 32, 14, 5, 15, 1, 
2020/12/1, 42, 8, 25, 11, , 
2020/12/2, 15, 11, 26, 7, 2, 
2020/12/3, 20, 6, 25, 5, , 
2020/12/4, 12, 5, 25, 2, 1, 
2020/12/5, 12, 6, 25, , 1, 
2020/12/6, 11, 4, 25, 1, 1, 
2020/12/7, 10, , , , , 
2020/12/10, 23, 2, 27, 2, , 
2020/12/11, 9, 7, 33, 4, 1, 
2020/12/12, 11, 14, 21, 6, 1, 
2020/12/13, 20, 33, 1, 18, 4, 
2020/12/14, 47, 18, 21, 11, 1, 
2020/12/15, 25, 16, 9, 19, 4, 
2020/12/16, 28, 18, 8, 18, 2, 
2020/12/17, 29, 21, 4, 20, 2, 
2020/12/18, 42, 19, 22, 9, 1, 
2020/12/19, 43, 11, 18, 9, 1, 
2020/12/20, 23, 20, 5, 15, 1, 
2020/12/21, 38, 26, 6, 15, 1, 
2020/12/22, 51, 31, 14, 14, 2, 
2020/12/23, 58, 13, 14, 11, 2, 
2020/12/24, 31, 5, 29, 1, , 
2020/12/25, 12, 10, 30, 8, 2, 
2020/12/26, 19, 22, 17, 3, 1, 
2020/12/27, 31, , , , , 
2020/12/31, 13, 1, 26, 1, , 
2021/1/1, 9, , , , , 
2020/7/1, 54, 18, 30, 9, 1, 
2020/7/2, 53, 9, 29, 5, 1, 
2020/7/3, 31, 8, 22, 8, 2, 
2020/7/4, 41, 9, 28, 1, 1, 
2020/7/5, 32, 14, 29, 15, 2, 
2020/7/6, 37, 8, 16, 9, 1, 
2020/7/7, 28, , , , , 
2020/7/10, 40, 17, , , , 
2020/7/13, 39, 15, 34, 14, 2, 
2020/7/14, 44, 14, 40, 16, 2, 
2020/7/15, 48, 10, 34, 18, , 
2020/7/16, 35, 11, 25, 15, 3, 
2020/7/17, 39, 11, 28, 9, 3, 
2020/7/18, 40, 11, 32, 7, 3, 
2020/7/19, 41, 11, 28, 12, 3, 
2020/7/20, 40, 12, 22, 12, 3, 
2020/7/21, 38, 10, 27, 15, 4, 
2020/7/22, 36, 9, 31, 16, 3, 
2020/7/23, 36, 13, 36, 12, 3, 
2020/7/24, 38, 8, 36, 7, 3, 
2020/7/25, 29, 10, 35, 6, 3, 
2020/7/26, 35, 12, 39, 11, 3, 
2020/7/27, 44, 13, 31, 10, 3, 
2020/7/28, 44, 15, 26, 6, 3, 
2020/7/29, 50, 14, 23, 9, 3, 
2020/7/30, 52, 15, 27, 16, 3, 
2020/7/31, 50, 23, 25, 8, , 
2020/8/1, 58, 19, 25, 6, 3, 
2020/8/2, 54, 9, 16, 8, 3, 
2020/8/3, 33, 6, 12, 10, 3, 
2020/8/4, 30, 7, 13, 9, 3, 
2020/8/5, 35, 6, 24, 11, 3, 
2020/8/6, 28, , , , , 
2020/8/10, 33, 8, 45, 6, 3, 
2020/8/11, 34, 7, 49, 9, 3, 
2020/8/12, 38, 9, 72, 11, 2, 
2020/8/13, 53, 11, 35, 7, 2, 
2020/8/14, 51, 9, 14, 6, 2, 
2020/8/15, 47, 7, 22, 7, 2, 
2020/8/16, 30, 8, 26, 11, 4, 
2020/8/17, 34, 8, 19, 11, 3, 
2020/8/18, 34, 8, 25, 12, 2, 
2020/8/19, 35, 8, 35, 10, 2, 
2020/8/20, 28, 8, 37, 9, 2, 
2020/8/21, 33, 12, 30, 6, 2, 
2020/8/22, 43, 10, 36, 5, 2, 
2020/8/23, 38, 7, 28, 8, 2, 
2020/8/24, 31, 8, 35, 7, 2, 
2020/8/25, 33, 9, 31, 9, 2, 
2020/8/26, 33, 8, 37, 9, 2, 
2020/8/27, 29, 12, 39, 9, 1, 
2020/8/28, 39, 6, 32, 5, 1, 
2020/8/29, 24, 1, 44, 5, 1, 
2020/8/30, 11, 3, 35, 8, 2, 
2020/8/31, 15, 3, 29, 13, 1, 
2020/9/1, 20, 3, 39, 10, 1, 
2020/9/2, 20, 3, 37, 11, , 
2020/9/3, 20, 4, 44, 12, 1, 
2020/9/4, 22, 6, 55, 8, , 
2020/9/5, 24, 6, 48, 6, 2, 
2020/9/6, 30, 5, 37, 7, 2, 
2020/9/7, 34, 3, 38, 10, 2, 
2020/9/8, 21, 8, 51, 10, 1, 
2020/9/9, 30, 12, 42, 12, 1, 
2020/9/10, 35, 8, 45, 12, 2, 
2020/9/11, 39, 8, 46, 7, 1, 
2020/9/12, 33, 8, 40, 6, 1, 
2020/9/13, 30, 9, 34, 14, 1, 
2020/9/14, 34, 12, 38, 12, 1, 
2020/9/15, 46, 16, 37, 12, 1, 
2020/9/16, 58, 14, 30, 13, 1, 
2020/9/17, 58, 14, 29, 6, , 
2020/9/18, 33, 17, 33, 2, 1, 
2020/9/19, 13, 17, 38, 2, , 
2020/9/20, 15, 6, 39, 10, 1, 
2020/9/21, 23, 5, 38, 9, 1, 
2020/9/22, 28, 6, 17, 9, 1, 
2020/9/23, 35, 7, 23, 5, 1, 
2020/9/24, 22, 3, 32, 5, , 
2020/9/25, 13, 1, 33, 2, 2, 
2020/9/26, 9, 2, 39, 4, 1, 
2020/9/27, 12, 3, 30, 12, 1, 
2020/9/28, 19, 2, 34, 11, 1, 
2020/9/29, 19, 3, 21, 11, 2, 
2020/9/30, 22, 8, 30, 9, 1, 
2020/4/1, 8, 9, 29, 2, 2, 
2020/4/2, 13, 14, 26, 5, 2, 
2020/4/3, 28, 17, 29, 3, 2, 
2020/4/4, 30, 17, 32, 2, 2, 
2020/4/5, 32, 20, 33, 5, 2, 
2020/4/6, 45, 20, 46, 3, 2, 
2020/4/7, 42, 23, 44, 6, 2, 
2020/4/8, 51, 12, 43, 5, 2, 
2020/4/9, 50, 28, 42, 2, 2, 
2020/4/10, 63, 24, 42, 3, 2, 
2020/4/11, 54, 25, 46, 1, 2, 
2020/4/12, 52, 31, 43, 1, , 
2020/4/13, 45, , , , , 
2020/4/14, 21, , , , , 
2020/4/15, 43, 35, 14, 4, 2, 
2020/4/16, 52, , , , , 
2020/4/17, 47, , , , , 
2020/4/18, 49, , , , , 
2020/4/19, 17, , , , , 
2020/4/20, 20, 6, 25, 5, 2, 
2020/4/21, 10, 6, 36, 4, 2, 
2020/4/22, 11, 21, 33, 6, 3, 
2020/4/23, 34, 21, 43, 8, 2, 
2020/4/24, 45, 18, 38, 3, 2, 
2020/4/25, 43, 20, 32, 2, 2, 
2020/4/26, 45, 14, 30, 4, 2, 
2020/4/27, 33, 7, 19, 2, 2, 
2020/4/28, 11, 6, 32, 2, 2, 
2020/4/29, 12, 7, 30, 1, 2, 
2020/4/30, 8, 6, 26, , 2, 
2020/5/1, 7, 6, 23, 1, 2, 
2020/5/2, 9, 9, 35, 3, 2, 
2020/5/3, 11, 18, 30, 6, 3, 
2020/5/4, 30, 17, 29, 9, 2, 
2020/5/5, 29, 14, 29, 8, 2, 
2020/5/6, 25, 15, 36, 4, 2, 
2020/5/7, 20, 16, 37, 3, 2, 
2020/5/8, 17, 21, 69, 3, 2, 
2020/5/9, 26, 11, , 1, 2, 
2020/5/10, 28, 5, 30, 2, 2, 
2020/5/12, 8, 5, 37, 3, , 
2020/5/15, 7, 8, 34, 4, 2, 
2020/5/16, 11, 8, 41, 2, 2, 
2020/5/17, 8, 10, 30, 9, 2, 
2020/5/18, 13, 14, 38, 12, 2, 
2020/5/19, 20, 15, 43, 11, 2, 
2020/5/20, 25, 15, 52, 13, 2, 
2020/5/21, 25, 15, 49, 13, 2, 
2020/5/22, 23, 12, 43, 6, , 
2020/5/25, 26, 11, 65, 8, 2, 
2020/5/26, 41, 14, 54, 7, 2, 
2020/5/27, 46, 11, 40, 7, 3, 
2020/5/28, 36, 11, 45, 10, 2, 
2020/5/29, 43, 8, 43, 6, 3, 
2020/5/30, 27, 7, 43, 2, 2, 
2020/5/31, 23, 10, 43, 9, 2, 
2020/6/1, 37, 10, 41, 9, 2, 
2020/6/2, 36, 16, 42, 12, 2, 
2020/6/3, 57, 11, 30, 7, 2, 
2020/6/4, 34, 8, 45, 9, 2, 
2020/6/5, 21, 11, 40, 8, 2, 
2020/6/6, 44, 12, 32, 3, 2, 
2020/6/7, 40, 6, 29, 7, 2, 
2020/6/8, 15, 8, 32, 9, 2, 
2020/6/9, 26, 9, 37, 8, 2, 
2020/6/10, 30, 13, 38, 8, 2, 
2020/6/11, 39, 20, 31, 3, 2, 
2020/6/12, 14, 7, 39, 3, 2, 
2020/6/13, 18, 9, 44, 5, 2, 
2020/6/14, 34, 11, 34, 10, 3, 
2020/6/15, 44, 11, 39, 6, 2, 
2020/6/16, 38, 10, 35, 9, 2, 
2020/6/17, 34, 8, 31, 7, 2, 
2020/6/18, 33, 10, 24, 9, 2, 
2020/6/19, 36, 13, 30, 5, 2, 
2020/6/20, 40, 13, 27, 5, 2, 
2020/6/21, 39, 12, 22, 12, 1, 
2020/6/22, 44, 9, 27, 8, 1, 
2020/6/23, 37, 8, 32, 6, , 
2020/6/24, 28, 8, 38, 14, 1, 
2020/6/25, 29, 8, 39, 12, 1, 
2020/6/26, 24, 12, 35, 8, 1, 
2020/6/27, 40, 19, 30, 6, 1, 
2020/6/28, 54, 19, 24, 10, 2, 
2020/6/29, 58, 17, 21, 9, 2, 
2020/6/30, 53, 19, 31, 9, 2, 
2020/1/1, 82, , , , , 
2020/1/2, 76, , , , , 
2020/1/3, 90, , , , , 
2020/1/4, 69, , , , , 
2020/1/5, 43, 13, 9, 9, 2, 
2020/1/6, 50, , 8, 28, 4, 
2020/1/7, 75, , 9, 24, 7, 
2020/1/8, 87, , 9, 22, 2, 
2020/1/9, 74, 20, 15, 18, 2, 
2020/1/10, 60, 16, 14, 18, 3, 
2020/1/11, 30, 23, 13, 17, 2, 
2020/1/12, 50, 32, 9, 24, 5, 
2020/1/13, 66, 36, 8, 29, 4, 
2020/1/14, 68, 31, 12, 27, 6, 
2020/1/15, 71, 36, 9, 30, 3, 
2020/1/16, 73, 21, 19, 17, , 
2020/1/17, 44, 17, 16, 16, 2, 
2020/1/18, 37, 6, 24, 4, , 
2020/1/19, 18, 3, 24, 3, 2, 
2020/1/20, 7, 34, 22, 14, 3, 
2020/1/21, 95, 36, 20, 11, 2, 
2020/1/22, 65, 44, 17, 18, 4, 
2020/1/23, 81, 50, 15, 21, 4, 
2020/1/24, 96, 43, 17, 16, 2, 
2020/1/25, 102, 16, 12, 15, 2, 
2020/1/26, 56, 13, 14, 10, 2, 
2020/1/27, 27, 6, 15, 8, 2, 
2020/1/28, 16, 6, 17, 11, 2, 
2020/1/29, 14, 8, 16, 9, 2, 
2020/1/30, 15, 9, 15, 9, 2, 
2020/1/31, 18, 6, 15, 8, 2, 
2020/2/1, 12, 8, 14, 7, 4, 
2020/2/2, 16, 21, 6, 19, 4, 
2020/2/3, 42, 31, 7, 19, 2, 
2020/2/4, 56, 16, 22, 10, , 
2020/2/5, 27, 27, 15, 17, 3, 
2020/2/6, 51, 32, 9, 23, 4, 
2020/2/7, 59, 41, 16, 16, 2, 
2020/2/8, 74, 53, 18, 15, 2, 
2020/2/9, 84, , 15, 10, 2, 
2020/2/10, 23, , 9, 15, 3, 
2020/2/11, 38, , 21, 14, 5, 
2020/2/12, 61, , 10, 21, 4, 
2020/2/13, 85, , 7, 20, 2, 
2020/2/14, 49, , 18, 12, 2, 
2020/2/15, 67, , 21, 10, 2, 
2020/2/16, 90, , 21, 15, 3, 
2020/2/17, 97, , 17, 13, 2, 
2020/2/18, 45, , 14, 15, 2, 
2020/2/19, 35, , 13, 17, 3, 
2020/2/20, 51, , 10, 22, 3, 
2020/2/21, 71, , 17, 17, 2, 
2020/2/22, 70, , 22, 15, 2, 
2020/2/23, 61, 24, 14, 24, 3, 
2020/2/24, 57, 30, 17, 20, 2, 
2020/2/25, 56, 20, 15, 20, 2, 
2020/2/26, 33, 27, 19, 14, , 
2020/2/27, 43, 67, 14, 14, 3, 
2020/2/28, 98, 43, 20, 6, , 
2020/2/29, 66, 13, 23, 1, , 
2020/3/1, 19, 34, 26, 2, , 
2020/3/2, 34, 14, 21, 3, 2, 
2020/3/3, 13, 6, 16, 7, 3, 
2020/3/4, 9, 13, 22, 5, 2, 
2020/3/5, 16, 9, 25, 5, 2, 
2020/3/6, 13, 8, 24, 9, 4, 
2020/3/7, 25, 11, 22, 12, 2, 
2020/3/8, 32, 13, 23, 16, 2, 
2020/3/9, 26, 17, 16, 19, 3, 
2020/3/10, 32, 35, 17, 25, 4, 
2020/3/11, 64, 31, 25, 19, 3, 
2020/3/12, 75, 28, 22, 7, 2, 
2020/3/13, 56, 7, 20, 10, 2, 
2020/3/14, 40, 8, 27, 2, , 
2020/3/15, 35, 3, 23, 5, 1, 
2020/3/16, 20, 9, 25, 9, 2, 
2020/3/17, 39, 9, 27, 4, 2, 
2020/3/18, 47, 13, 27, 2, 2, 
2020/3/19, 52, 6, 32, 3, 2, 
2020/3/20, 41, 9, 32, 2, 2, 
2020/3/21, 48, 4, 30, 1, 2, 
2020/3/22, 31, 3, 26, 2, 2, 
2020/3/23, 23, 7, 29, , , 
2020/3/24, 34, 3, 23, 4, , 
2020/3/25, 24, 6, 27, 5, 2, 
2020/3/26, 39, 6, 25, 6, 2, 
2020/3/27, 31, 6, 28, 4, 2, 
2020/3/28, 40, 5, 14, 1, , 
2020/3/29, 51, , , , , 
2019/10/1, 98, 24, 25, 13, 2, 
2019/10/2, 67, 16, 22, 12, 3, 
2019/10/3, 34, 20, 28, 14, 3, 
2019/10/4, 46, 19, 32, 10, 2, 
2019/10/5, 43, 14, 34, 7, 2, 
2019/10/6, 45, 18, 15, 14, 2, 
2019/10/7, 68, 21, 27, 13, 2, 
2019/10/8, 55, 20, 33, 9, 2, 
2019/10/9, 63, 13, 27, 4, , 
2019/10/10, 41, 14, 23, 10, 3, 
2019/10/11, 56, 12, 28, 6, 2, 
2019/10/12, 36, 13, 33, 6, 2, 
2019/10/13, 45, 14, 24, 9, 2, 
2019/10/14, 49, 10, 26, 6, 2, 
2019/10/15, 25, 8, 26, 12, 3, 
2019/10/16, 14, 12, 30, 10, 2, 
2019/10/17, 24, 13, 21, 11, 2, 
2019/10/18, 30, 15, 29, 8, , 
2019/10/19, 31, 14, 23, 7, 1, 
2019/10/20, 28, 8, 18, 11, 3, 
2019/10/21, 28, 8, 21, 9, 2, 
2019/10/22, 23, 4, 24, 5, 2, 
2019/10/23, 12, 5, 21, 10, 4, 
2019/10/24, 16, 10, 16, 21, 4, 
2019/10/25, 39, 16, 22, 17, 2, 
2019/10/26, 51, 15, 23, 15, 2, 
2019/10/27, 56, 21, 8, 21, 2, 
2019/10/28, 72, 33, 10, 25, 4, 
2019/10/29, 91, , , , 4, 
2019/10/30, 78, 20, 10, 24, 3, 
2019/10/31, 45, 13, 14, 10, 2, 
2019/11/1, 36, 11, 22, 2, 2, 
2019/11/2, 21, 14, 30, 2, , 
2019/11/3, 16, 11, 24, 4, 2, 
2019/11/4, 12, 9, 25, 6, 2, 
2019/11/5, 11, 11, 16, 13, 4, 
2019/11/6, 20, 14, 18, 7, 2, 
2019/11/7, 17, 9, 22, 7, 2, 
2019/11/8, 11, 8, 22, 4, 2, 
2019/11/9, 11, 6, 24, 3, 2, 
2019/11/10, 9, 6, 25, 8, 3, 
2019/11/11, 9, 7, 27, 10, 3, 
2019/11/12, 12, 9, 19, 7, 2, 
2019/11/13, 19, 9, , , , 
2019/11/14, 11, 6, 17, 13, 3, 
2019/11/15, 9, 5, 19, 11, 2, 
2019/11/16, 14, 8, 22, 4, 2, 
2019/11/17, 18, 8, 16, 16, 3, 
2019/11/18, 15, 8, 15, 16, 3, 
2019/11/19, 17, 12, 13, 18, 2, 
2019/11/20, 35, , , , , 
2019/11/21, 30, 11, 6, 24, 2, 
2019/11/22, 32, 2, 26, 4, 2, 
2019/11/23, 7, 3, 21, 4, 2, 
2019/11/24, 9, 8, 20, 8, 2, 
2019/11/25, 14, 12, 17, 10, 3, 
2019/11/26, 18, 13, 20, 8, 2, 
2019/11/27, 14, 9, 22, 6, 2, 
2019/11/28, 14, 10, 21, 11, 2, 
2019/11/29, 15, 11, 18, 12, 2, 
2019/11/30, 26, 9, 22, 8, , 
2019/12/1, 22, 6, 25, 6, 2, 
2019/12/2, 17, 8, 18, 10, 2, 
2019/12/3, 26, 3, 24, 11, 2, 
2019/12/4, 11, 4, 20, 11, 2, 
2019/12/5, 16, 13, 15, 15, 4, 
2019/12/6, 40, 16, 9, 15, 3, 
2019/12/7, 47, 11, 12, 9, 2, 
2019/12/8, 36, 8, 11, 11, 3, 
2019/12/9, 20, 13, 11, 15, 3, 
2019/12/10, 25, 11, 12, 14, 2, 
2019/12/11, 29, 8, 23, 6, 2, 
2019/12/12, 16, 5, 22, 5, 2, 
2019/12/13, 7, 4, 21, 6, , 
2019/12/14, 9, 7, 21, 12, 3, 
2019/12/15, 17, 17, 11, 17, 2, 
2019/12/16, 49, 33, 12, 21, 5, 
2019/12/17, 73, 10, 12, 13, 2, 
2019/12/18, 22, 24, 8, 24, 6, 
2019/12/19, 50, 13, 21, 10, 2, 
2019/12/20, 20, 19, 26, 1, , 
2019/12/21, 16, 10, 27, 2, , 
2019/12/22, 21, 7, 22, 11, 2, 
2019/12/23, 15, 12, 12, 14, 3, 
2019/12/24, 27, 12, 10, 15, 3, 
2019/12/25, 35, 23, 6, 24, 4, 
2019/12/26, 46, 22, 7, 19, 2, 
2019/12/27, 57, 27, 9, 18, 2, 
2019/12/28, 75, 27, 16, 13, 2, 
2019/12/29, 78, , , , , 
2019/7/1, 56, 10, 33, 8, 2, 
2019/7/2, 52, 10, 29, 17, 3, 
2019/7/3, 49, 9, 25, 16, 2, 
2019/7/4, 43, 12, 23, 15, 2, 
2019/7/5, 56, 15, 20, 9, 2, 
2019/7/6, 63, 18, 26, 8, 2, 
2019/7/7, 63, 17, 23, 10, 2, 
2019/7/8, 60, 8, 31, 11, 2, 
2019/7/9, 40, 7, 35, 13, 2, 
2019/7/10, 41, 5, 34, 12, 2, 
2019/7/11, 38, 3, 31, 13, 2, 
2019/7/12, 35, 4, 32, 12, 1, 
2019/7/13, 24, 6, 28, 5, 2, 
2019/7/14, 29, 8, 26, 15, 2, 
2019/7/15, 41, 7, 28, 9, 2, 
2019/7/16, 37, 5, 35, 10, 2, 
2019/7/17, 29, 5, 26, 10, 1, 
2019/7/18, 26, 4, 24, 13, 1, 
2019/7/19, 39, 14, 30, 6, 2, 
2019/7/20, 61, 16, 24, 3, 2, 
2019/7/21, 61, 17, 29, 14, 2, 
2019/7/22, 68, 21, 21, 19, 2, 
2019/7/23, 68, 25, 30, 20, 2, 
2019/7/24, 75, 22, 30, 13, 2, 
2019/7/25, 68, 21, 23, 12, 2, 
2019/7/26, 72, 27, 31, 5, 2, 
2019/7/27, 80, 23, 23, 3, 2, 
2019/7/28, 49, 11, 23, 14, 2, 
2019/7/29, 47, 18, 25, 5, 2, 
2019/7/30, 54, 15, 25, 5, 2, 
2019/7/31, 54, 17, 28, 8, 2, 
2019/8/1, 62, 17, 34, 10, , 
2019/8/2, 59, 16, 34, 8, 2, 
2019/8/3, 60, 16, 29, 4, , 
2019/8/4, 57, 19, 27, 9, 2, 
2019/8/5, 67, 25, 24, 7, 2, 
2019/8/6, 88, 32, 21, 10, 4, 
2019/8/7, 114, 30, 25, 11, 4, 
2019/8/8, 95, 26, 19, 15, 2, 
2019/8/9, 76, 23, 21, 5, 2, 
2019/8/10, 67, 21, 18, 3, 2, 
2019/8/11, 71, 19, 25, 6, 2, 
2019/8/12, 69, 16, 20, 6, 2, 
2019/8/13, 48, 15, 23, 7, 2, 
2019/8/14, 60, 17, 23, 3, 2, 
2019/8/15, 65, 15, 21, 3, 2, 
2019/8/16, 62, 13, 20, 3, 2, 
2019/8/17, 58, 13, 19, 2, 2, 
2019/8/18, 61, 14, 19, 2, 2, 
2019/8/19, 65, 17, 26, 2, 2, 
2019/8/20, 67, 16, 26, 7, 2, 
2019/8/21, 49, 11, 31, 9, 2, 
2019/8/22, 47, 13, 44, 12, 2, 
